c_days_from_compas,juv_other_count,start,juv_misd_count,juv_fel_count,days_b_screening_arrest,priors_count,r_days_from_arrest,decile_score,is_violent_recid,event,end,is_recid,sex,two_year_recid,two_year_recid_prob,age_cat
18.0,0,0,0,0,-18.0,1,,1,0,0,1060,0,Male,0,0.00038552447,Greater than 45
1.0,0,2,0,0,-1.0,0,,2,0,0,936,0,Male,0,0.00021430214,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,827,0,Male,0,0.00024850358,Greater than 45
60.0,0,0,0,0,-84.0,2,,1,0,0,991,0,Male,0,0.00028263163,Greater than 45
1.0,0,2,0,0,-1.0,4,,2,0,0,1145,0,Male,0,0.00024136715,Greater than 45
1.0,0,0,0,0,-1.0,7,0.0,1,0,1,349,1,Male,1,0.9976755,Greater than 45
1.0,0,14,0,0,-1.0,7,0.0,1,1,1,32,1,Male,1,0.99825567,Greater than 45
24.0,0,0,0,0,-24.0,12,,5,0,0,52,0,Male,0,0.010163717,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,751,0,Male,0,0.00024850358,Greater than 45
0.0,0,33,0,0,0.0,5,,5,0,0,963,0,Female,0,0.00052595296,Greater than 45
2902.0,0,0,0,0,,1,,4,0,0,858,0,Female,0,0.00038436556,Greater than 45
1.0,0,0,0,0,-1.0,4,,1,0,0,848,0,Female,0,0.00020717666,Greater than 45
1.0,0,0,0,0,-1.0,1,,4,0,0,1111,0,Male,0,0.00029503307,Greater than 45
1.0,0,4,0,0,-1.0,8,,6,0,1,407,1,Male,1,0.99558735,Greater than 45
46.0,0,0,0,0,-46.0,1,,1,0,0,1068,0,Female,0,0.00040507226,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,757,0,Male,0,0.00024850358,Greater than 45
35.0,0,0,0,0,-36.0,15,,9,0,0,911,0,Male,0,0.0007274536,Greater than 45
0.0,0,0,0,0,0.0,0,0.0,1,0,0,843,1,Male,0,0.014973894,Greater than 45
25.0,0,0,0,0,-25.0,17,249.0,6,0,1,165,1,Male,1,0.99868625,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1086,0,Female,0,0.00030992454,Greater than 45
147.0,0,0,0,0,-147.0,9,,1,0,0,771,0,Male,0,0.0003680945,Greater than 45
18.0,0,0,0,0,-18.0,1,,1,0,0,762,0,Male,0,0.00032937777,Greater than 45
1.0,0,0,0,0,-1.0,2,1.0,1,0,1,37,1,Male,1,0.9978823,Greater than 45
1.0,0,3,0,0,-1.0,4,0.0,1,0,1,125,1,Male,1,0.9988444,Greater than 45
21.0,0,0,0,0,-21.0,1,,1,0,0,965,0,Female,0,0.0003441187,Greater than 45
32.0,0,0,0,0,-32.0,15,,7,0,0,920,0,Male,0,0.0006056963,Greater than 45
1.0,0,28,0,0,0.0,1,,5,0,0,412,1,Male,0,0.77544963,Greater than 45
41.0,0,0,0,0,-1.0,2,,1,0,0,1058,0,Male,0,0.00025380988,Greater than 45
1.0,0,1,0,0,0.0,0,0.0,1,1,1,151,1,Male,1,0.9956982,Greater than 45
3940.0,0,1,0,0,0.0,9,,1,0,0,825,0,Male,0,0.00039749246,Greater than 45
1.0,0,36,0,0,0.0,4,,2,0,0,788,0,Male,0,0.00036515217,Greater than 45
1.0,0,24,0,0,-1.0,1,,1,0,0,892,0,Male,0,0.00028924385,Greater than 45
1.0,0,0,0,0,-1.0,2,,1,0,0,858,0,Female,0,0.0002069737,Greater than 45
0.0,0,4,0,0,0.0,9,0.0,6,0,1,372,1,Male,1,0.99688077,Greater than 45
0.0,0,1,0,0,0.0,15,0.0,4,0,0,334,1,Male,0,0.9392373,Greater than 45
0.0,0,1,0,0,0.0,3,0.0,2,1,0,28,1,Male,0,0.9731924,Greater than 45
0.0,0,0,0,0,0.0,3,,1,0,0,968,0,Male,0,0.0003442076,Greater than 45
1.0,0,33,0,0,-1.0,2,,1,0,0,961,0,Male,0,0.00025249828,Greater than 45
2.0,0,0,0,0,-2.0,3,,1,0,0,921,0,Male,0,0.00024779193,Greater than 45
,0,0,0,0,,0,0.0,2,1,1,117,1,Male,1,0.99723524,Greater than 45
1.0,0,384,0,0,-1.0,1,,8,0,0,1185,0,Female,0,0.0011341382,Greater than 45
1.0,0,307,0,0,-1.0,0,,3,0,0,1175,0,Male,0,0.00088466704,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,945,0,Female,0,0.00025962616,Greater than 45
762.0,0,0,0,0,,1,,6,0,0,932,0,Female,0,0.0004028587,Greater than 45
490.0,0,0,0,0,,4,,10,0,0,882,0,Male,0,0.0004320992,Greater than 45
1.0,0,27,0,0,-1.0,14,0.0,4,1,1,28,1,Male,1,0.9986368,Greater than 45
1.0,0,3,0,0,0.0,0,1.0,1,0,1,150,1,Male,1,0.99601597,Greater than 45
23.0,0,0,0,0,-23.0,1,,1,0,0,1019,0,Male,0,0.00036427722,Greater than 45
1.0,0,0,0,0,-1.0,13,0.0,6,0,1,13,1,Male,1,0.99887556,Greater than 45
1.0,0,1,0,0,-1.0,1,,1,0,0,1051,0,Male,0,0.0002539074,Greater than 45
338.0,0,56,0,0,-1.0,11,,7,0,0,151,0,Male,0,0.012397696,Greater than 45
49.0,0,0,0,0,-49.0,3,,2,0,0,58,0,Male,0,0.0041648415,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1082,0,Male,0,0.00030992454,Greater than 45
1.0,1,0,0,4,-1.0,14,0.0,9,0,1,306,1,Male,1,0.9979102,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,1067,0,Male,0,0.00037286547,Greater than 45
2.0,0,0,0,0,-2.0,0,,1,0,0,948,0,Male,0,0.0003235031,Greater than 45
5.0,0,0,0,0,-5.0,3,,1,0,0,744,0,Male,0,0.00026358388,Greater than 45
35.0,0,0,0,0,6.0,3,,9,0,0,6,0,Male,0,0.0032377478,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1185,0,Male,0,0.00030992454,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,779,0,Male,0,0.00024850358,Greater than 45
0.0,0,0,0,0,0.0,6,0.0,1,0,1,3,1,Male,1,0.9989303,Greater than 45
1.0,0,11,0,0,-1.0,2,66.0,2,0,1,245,1,Female,1,0.99785006,Greater than 45
17.0,0,0,0,0,-16.0,1,,3,0,0,801,0,Male,0,0.0003435326,Greater than 45
1.0,0,1,0,0,0.0,0,,7,0,0,871,0,Male,0,0.00031281944,Greater than 45
169.0,0,0,0,0,2.0,1,0.0,1,0,1,2,1,Male,1,0.998184,Greater than 45
0.0,0,3,0,0,0.0,24,,6,0,1,40,1,Male,1,0.9990501,Greater than 45
1.0,0,0,0,0,-1.0,0,,4,0,0,1049,0,Female,0,0.00027689186,Greater than 45
20.0,0,0,0,0,-20.0,1,,1,0,0,1015,0,Female,0,0.0003441187,Greater than 45
1.0,1,6,0,0,-1.0,15,0.0,7,0,1,267,1,Male,1,0.99806756,Greater than 45
1.0,0,1,0,0,-1.0,1,,1,0,0,1159,0,Female,0,0.00027054313,Greater than 45
11.0,0,0,0,0,-11.0,1,,1,0,0,1170,0,Female,0,0.00041077958,Greater than 45
1.0,0,1,0,0,0.0,1,,1,0,0,1156,0,Male,0,0.00037170298,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1055,0,Male,0,0.00029086825,Greater than 45
38.0,0,0,0,0,-38.0,5,0.0,5,0,1,97,1,Male,1,0.99811554,Greater than 45
1.0,0,0,0,0,0.0,8,0.0,1,0,1,109,1,Male,1,0.99900275,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,955,0,Male,0,0.00025962616,Greater than 45
1041.0,0,0,0,0,,1,,5,0,0,1153,0,Female,0,0.0005024114,Greater than 45
345.0,0,28,0,0,-1.0,2,,6,0,0,1154,0,Male,0,0.00046851046,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,786,0,Male,0,0.00024850358,Greater than 45
1.0,0,20,0,0,-1.0,5,0.0,7,0,1,613,1,Female,1,0.9958691,Greater than 45
0.0,0,15,0,0,0.0,3,0.0,4,0,0,136,1,Male,1,0.9936963,Greater than 45
1.0,0,50,0,0,-1.0,12,,9,0,0,1038,0,Male,0,0.0011117355,Greater than 45
447.0,0,0,0,0,,8,,2,0,0,1163,0,Male,0,0.00043217972,Greater than 45
140.0,0,0,0,0,,4,,6,0,0,1082,0,Male,0,0.0004282891,Greater than 45
0.0,0,0,0,0,-1.0,8,,7,1,1,139,1,Male,1,0.99568826,Greater than 45
1.0,0,1,0,0,-1.0,1,,1,0,0,1099,0,Male,0,0.00027054313,Greater than 45
2.0,0,0,0,0,-2.0,0,,1,0,0,921,0,Male,0,0.00030964485,Greater than 45
1.0,0,2,0,0,0.0,0,1.0,1,0,1,203,1,Female,1,0.99695754,Greater than 45
1.0,0,0,0,0,-1.0,2,,1,0,0,82,0,Male,0,0.0051229196,Greater than 45
1.0,0,0,0,0,-1.0,2,,2,0,0,915,0,Male,0,0.00019238153,Greater than 45
1.0,0,35,0,0,-1.0,3,1.0,7,0,1,52,1,Male,1,0.99704957,Greater than 45
1.0,0,12,0,0,-1.0,0,,1,0,0,1078,0,Male,0,0.00032217224,Greater than 45
1.0,0,0,0,0,-1.0,19,,3,0,0,741,0,Male,0,0.00059650186,Greater than 45
1.0,0,92,0,0,0.0,0,,1,0,0,1108,0,Male,0,0.00087512156,Greater than 45
1.0,0,20,0,0,-1.0,1,0.0,1,0,1,310,1,Male,1,0.994938,Greater than 45
9.0,0,0,0,0,-9.0,27,,10,0,0,814,0,Male,0,0.0008811237,Greater than 45
1.0,0,18,0,0,-1.0,1,,1,0,0,1174,0,Male,0,0.00036073066,Greater than 45
1.0,0,0,0,0,0.0,1,,2,0,0,1117,0,Male,0,0.00036928587,Greater than 45
1.0,0,3,0,0,-1.0,0,,4,0,0,958,0,Male,0,0.0002310262,Greater than 45
1.0,0,1,0,0,-1.0,1,,1,0,0,961,0,Male,0,0.0002266344,Greater than 45
10.0,0,0,0,0,-10.0,8,,2,0,0,763,0,Female,0,0.00028458278,Greater than 45
298.0,0,0,0,0,23.0,14,0.0,9,0,0,23,1,Male,0,0.9841197,Greater than 45
1.0,0,1,0,0,-1.0,23,0.0,4,0,0,123,1,Male,1,0.9963325,Greater than 45
1.0,0,79,0,0,-1.0,1,,1,0,0,1037,0,Male,0,0.00058491435,Greater than 45
240.0,0,0,0,0,125.0,5,,3,0,0,125,0,Male,0,0.0044383644,Greater than 45
0.0,0,25,0,0,0.0,1,,1,0,0,1146,0,Male,0,0.000529266,Greater than 45
0.0,0,1,0,0,0.0,0,,1,0,0,950,0,Female,0,0.00034270535,Greater than 45
147.0,0,0,0,0,,1,,2,0,0,1121,0,Female,0,0.000493173,Greater than 45
0.0,0,5,0,0,0.0,6,,2,0,0,907,0,Male,0,0.00035391908,Greater than 45
37.0,0,0,0,0,378.0,1,,8,0,0,378,0,Male,0,0.002549378,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,822,0,Female,0,0.00031856183,Greater than 45
1.0,0,162,0,0,-1.0,1,,2,0,0,918,0,Male,0,0.00058000494,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,747,0,Male,0,0.00024850358,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,783,0,Male,0,0.00024850358,Greater than 45
0.0,0,1,0,0,0.0,0,,2,1,0,6,1,Male,0,0.93946356,Greater than 45
14.0,0,0,0,0,-86.0,3,,2,0,0,795,0,Male,0,0.00026358388,Greater than 45
0.0,0,7,0,0,0.0,4,,1,0,0,806,0,Male,0,0.00035391908,Greater than 45
1.0,0,330,0,0,-1.0,15,0.0,9,0,1,511,1,Male,1,0.99772304,Greater than 45
87.0,0,0,0,0,-87.0,9,,6,0,0,1029,0,Female,0,0.0003460642,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,924,0,Male,0,0.00024850358,Greater than 45
1.0,0,1,0,0,0.0,4,,2,0,0,973,0,Male,0,0.00025470392,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,241,0,Male,0,0.0024846203,Greater than 45
1.0,0,0,0,0,,1,,1,0,0,1122,0,Male,0,0.0003545362,Greater than 45
68.0,0,0,0,0,,4,,3,0,0,1136,0,Male,0,0.0003002111,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,905,0,Male,0,0.00024850358,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,895,0,Male,0,0.00031856183,Greater than 45
1.0,0,0,0,0,-1.0,4,0.0,1,0,1,424,1,Female,1,0.99738914,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,1156,0,Male,0,0.0003972917,Greater than 45
210.0,0,0,0,0,-210.0,11,,9,0,0,878,0,Male,0,0.000793593,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,1,582,1,Female,1,0.9938274,Greater than 45
1.0,0,0,0,0,0.0,3,,7,0,0,800,0,Male,0,0.00026117638,Greater than 45
1.0,0,26,0,0,-1.0,1,,6,0,0,824,0,Male,0,0.00033567095,Greater than 45
1.0,0,0,0,0,-1.0,6,63.0,2,0,1,222,1,Male,1,0.9982912,Greater than 45
1.0,0,402,0,0,-1.0,23,,7,0,1,684,1,Male,1,0.99720204,Greater than 45
9.0,0,0,0,0,,1,,1,0,0,890,0,Male,0,0.00030202573,Greater than 45
1.0,0,0,0,0,0.0,1,1.0,1,0,1,29,1,Male,1,0.9978683,Greater than 45
1.0,0,2,0,0,-1.0,2,,1,0,0,835,0,Female,0,0.00019202581,Greater than 45
1.0,0,9,0,0,-1.0,0,,5,0,0,949,0,Male,0,0.00025109222,Greater than 45
5.0,0,0,0,0,-4.0,2,,1,0,1,9,1,Male,1,0.9984676,Greater than 45
1.0,0,121,0,0,-1.0,14,,7,0,1,174,1,Female,1,0.99895847,Greater than 45
475.0,0,0,0,0,,3,,1,0,0,952,0,Female,0,0.00037387418,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,843,0,Male,0,0.00024850358,Greater than 45
1.0,0,6,0,0,-1.0,0,,1,0,0,828,0,Male,0,0.0002390777,Greater than 45
45.0,0,0,0,0,-44.0,4,,7,0,0,952,0,Male,0,0.00028036116,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1090,0,Male,0,0.00030992454,Greater than 45
1.0,0,129,0,0,-1.0,9,0.0,8,0,1,135,1,Male,1,0.9986589,Greater than 45
1.0,0,1,0,0,-1.0,4,,1,0,0,1142,0,Male,0,0.0002443211,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,1,573,1,Male,1,0.9938274,Greater than 45
1.0,0,0,0,0,-18.0,3,,1,0,0,772,0,Female,0,0.00024809357,Greater than 45
1.0,0,288,0,0,-1.0,10,0.0,7,0,1,617,1,Male,1,0.9967608,Greater than 45
1.0,0,172,0,0,-1.0,8,,3,0,0,928,0,Male,0,0.00065987685,Greater than 45
207.0,0,0,0,0,123.0,21,0.0,7,0,0,123,1,Female,1,0.97616076,Greater than 45
1.0,0,60,0,0,-1.0,1,,1,0,0,1048,0,Male,0,0.00049719476,Greater than 45
523.0,0,5,0,0,0.0,5,,7,0,0,1134,0,Male,0,0.000488968,Greater than 45
3.0,0,0,0,0,-2.0,0,,1,0,0,877,0,Male,0,0.00030964485,Greater than 45
3.0,0,0,0,0,-3.0,0,,1,0,0,996,0,Male,0,0.0003235031,Greater than 45
37.0,0,0,0,0,-37.0,1,89.0,1,0,0,102,1,Male,1,0.9915673,Greater than 45
1.0,0,4,0,0,0.0,9,,5,0,0,867,0,Male,0,0.0003018254,Greater than 45
0.0,0,1,0,0,0.0,3,0.0,1,1,0,203,1,Male,0,0.9191917,Greater than 45
1.0,0,1,0,0,-1.0,0,,1,0,0,768,0,Male,0,0.00021692533,Greater than 45
1.0,0,99,0,0,-1.0,8,0.0,5,1,1,101,1,Male,1,0.99780947,Greater than 45
1259.0,0,0,0,0,,1,,7,0,0,762,0,Female,0,0.0004028587,Greater than 45
1.0,0,464,0,0,-1.0,5,0.0,9,0,0,550,1,Male,0,0.8402957,Greater than 45
4984.0,0,0,0,0,-1.0,5,,3,0,0,974,0,Male,0,0.000330092,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,1,99,1,Male,1,0.9981629,Greater than 45
11.0,0,0,0,0,-11.0,2,,1,0,0,36,0,Male,0,0.004319564,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,844,0,Male,0,0.00024850358,Greater than 45
2.0,0,0,0,0,-2.0,4,1.0,3,0,1,194,1,Male,1,0.9984072,Greater than 45
47.0,0,0,0,0,-47.0,16,0.0,9,0,0,466,1,Male,0,0.44959134,Greater than 45
330.0,0,0,0,0,,8,,4,0,0,1075,0,Male,0,0.00040862898,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,911,0,Male,0,0.00031856183,Greater than 45
1.0,0,0,0,0,-1.0,1,0.0,1,0,1,473,1,Male,1,0.9979526,Greater than 45
0.0,0,14,0,0,0.0,0,,2,0,1,418,1,Male,1,0.9962102,Greater than 45
1.0,0,0,0,0,-1.0,2,,9,0,0,259,0,Male,0,0.0017075771,Greater than 45
1.0,0,201,0,0,-1.0,5,0.0,1,0,1,467,1,Male,1,0.99578756,Greater than 45
536.0,0,0,0,0,123.0,7,,3,0,0,123,0,Female,1,0.0049271514,Greater than 45
22.0,0,0,0,0,-22.0,1,,1,0,0,877,0,Male,0,0.00032937777,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1169,0,Male,0,0.00030992454,Greater than 45
13.0,0,0,0,0,-13.0,5,,2,0,0,157,0,Male,0,0.0028021964,Greater than 45
93.0,0,0,0,0,-93.0,5,,1,0,0,104,0,Male,0,0.007619184,Greater than 45
1.0,0,0,0,0,-1.0,7,,4,0,0,841,0,Female,0,0.00019184993,Greater than 45
1.0,0,1,0,0,-1.0,0,,1,0,1,812,1,Male,0,0.016984744,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,735,0,Male,0,0.00031856183,Greater than 45
1.0,1,2,0,0,-1.0,2,0.0,4,0,1,753,1,Male,0,0.016174696,Greater than 45
1.0,0,0,0,0,-1.0,1,,2,0,0,884,0,Male,0,0.00023098414,Greater than 45
1.0,0,3,0,0,-1.0,2,0.0,8,1,0,183,1,Male,0,0.26474807,Greater than 45
112.0,0,0,0,0,-112.0,38,0.0,7,0,1,217,1,Male,1,0.9975132,Greater than 45
16.0,0,0,0,0,-11.0,4,,1,0,0,910,0,Male,0,0.00027460465,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,851,0,Male,0,0.00024850358,Greater than 45
1.0,0,4,0,0,-1.0,1,0.0,1,0,1,223,1,Male,1,0.9973591,Greater than 45
1.0,0,0,0,0,-1.0,2,,1,0,0,1136,0,Male,0,0.0002581324,Greater than 45
1.0,0,0,0,0,-1.0,2,,1,0,0,215,0,Male,0,0.0018205504,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,996,0,Male,0,0.00025962616,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,867,0,Male,0,0.00024850358,Greater than 45
1.0,0,54,0,0,-1.0,9,,9,0,0,277,1,Male,0,0.9676973,Greater than 45
0.0,0,0,0,0,-1.0,4,,4,0,0,815,0,Female,0,0.00025271313,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,741,0,Female,0,0.00024850358,Greater than 45
245.0,0,0,0,0,51.0,1,21.0,8,0,1,30,1,Female,1,0.9968239,Greater than 45
13.0,0,0,0,0,-13.0,11,,1,0,1,645,1,Male,1,0.9907952,Greater than 45
1.0,0,1,0,0,-1.0,2,,1,0,0,843,0,Male,0,0.00018067184,Greater than 45
26.0,0,0,0,0,-26.0,4,1.0,2,0,1,779,1,Male,0,0.013538802,Greater than 45
1.0,0,0,0,0,-1.0,15,,10,0,0,6,1,Female,1,0.9812568,Greater than 45
1.0,0,85,0,0,0.0,21,0.0,6,0,1,101,1,Male,1,0.99932206,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,934,0,Female,0,0.00024850358,Greater than 45
0.0,0,0,0,0,0.0,0,,1,0,0,1069,0,Female,0,0.00043725394,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,782,0,Male,0,0.00024850358,Greater than 45
0.0,0,2,0,0,0.0,5,0.0,5,0,1,348,1,Male,1,0.9976089,Greater than 45
96.0,0,0,0,0,-96.0,13,,7,0,1,80,1,Male,1,0.99782443,Greater than 45
226.0,0,0,0,0,1025.0,3,0.0,2,0,1,1025,1,Female,1,0.019135995,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,1174,0,Male,0,0.00030992454,Greater than 45
1.0,0,1,0,0,-1.0,0,,1,0,0,909,0,Male,0,0.00021692533,Greater than 45
1.0,0,0,0,0,-1.0,9,,6,0,0,549,0,Male,0,0.0010939211,Greater than 45
1.0,0,0,0,0,0.0,0,,1,0,0,1144,0,Male,0,0.0003972917,Greater than 45
399.0,0,0,0,0,,0,,1,0,0,430,0,Male,0,0.002710638,Greater than 45
17.0,0,0,0,0,-17.0,1,,1,0,0,889,0,Male,0,0.00032937777,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1134,0,Male,0,0.00030992454,Greater than 45
120.0,0,0,0,0,-120.0,3,,1,0,0,805,0,Male,0,0.00032414432,Greater than 45
1.0,0,13,0,0,-1.0,6,0.0,7,0,1,35,1,Male,1,0.9985953,Greater than 45
1.0,0,33,0,0,-1.0,9,7.0,7,0,1,271,1,Male,1,0.99839705,Greater than 45
1.0,0,5,0,0,-1.0,1,,4,0,0,914,0,Female,0,0.00022930132,Greater than 45
1.0,0,9,0,0,-1.0,10,0.0,5,0,1,609,1,Male,1,0.995689,Greater than 45
1154.0,0,0,0,1,,7,,9,0,0,1118,0,Male,0,0.0005388737,Greater than 45
2.0,0,0,0,0,1.0,1,0.0,1,1,1,1,1,Male,1,0.99812096,Greater than 45
0.0,0,0,0,0,0.0,0,,1,0,0,471,0,Male,0,0.0038030774,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1119,0,Male,0,0.00030992454,Greater than 45
1.0,0,2,0,0,-1.0,0,,5,0,0,775,0,Male,0,0.00024198885,Greater than 45
613.0,0,0,0,0,,1,,7,0,0,895,0,Male,0,0.0004028587,Greater than 45
22.0,0,0,0,0,-22.0,3,59.0,1,0,1,30,1,Male,1,0.99842924,Greater than 45
5.0,0,0,0,0,-5.0,2,,1,0,0,1005,0,Male,0,0.00028661406,Greater than 45
3.0,0,0,0,0,-2.0,1,,1,0,0,781,0,Male,0,0.00030964485,Greater than 45
1.0,0,2,0,0,-1.0,1,,3,0,0,697,0,Male,0,0.0012933821,Greater than 45
1.0,0,1,0,0,-1.0,0,0.0,7,0,0,76,1,Male,0,0.9632909,Greater than 45
1017.0,0,0,0,0,266.0,2,,2,0,0,266,0,Male,0,0.0026385605,Greater than 45
1.0,0,0,0,0,-1.0,15,,3,0,1,143,1,Male,1,0.9987722,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,746,0,Male,0,0.00024850358,Greater than 45
1.0,0,0,0,0,-1.0,2,,1,0,0,917,0,Male,0,0.0002069737,Greater than 45
1.0,0,0,0,0,-1.0,1,,2,0,0,1184,0,Male,0,0.00028807588,Greater than 45
1.0,0,0,0,0,-1.0,22,0.0,7,0,0,99,1,Male,1,0.9964561,Greater than 45
1.0,0,0,0,0,,7,,6,0,0,1038,0,Male,0,0.00026924702,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,786,0,Male,0,0.00024850358,Greater than 45
1.0,0,4,0,0,-1.0,1,,1,0,1,405,1,Male,1,0.995983,Greater than 45
353.0,0,0,0,0,400.0,8,396.0,3,0,1,4,1,Male,1,0.9951709,Greater than 45
12.0,0,0,0,0,-12.0,1,,1,0,0,778,0,Male,0,0.00032937777,Greater than 45
45.0,0,0,0,0,-45.0,5,,2,0,0,1078,0,Male,0,0.00033771564,Greater than 45
65.0,0,0,0,0,-65.0,1,,1,0,0,1009,0,Male,0,0.00033933722,Greater than 45
173.0,0,0,0,0,,4,,1,0,0,799,0,Male,0,0.0003728198,Greater than 45
1.0,0,0,0,0,-1.0,3,,4,0,0,1119,0,Male,0,0.00022966869,Greater than 45
1.0,0,0,0,0,-1.0,3,,1,0,0,1161,0,Male,0,0.00024801554,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1140,0,Male,0,0.00030992454,Greater than 45
1.0,0,46,0,0,-1.0,17,,7,0,1,49,1,Male,1,0.9991167,Greater than 45
5.0,0,0,0,0,-5.0,4,,2,0,0,1115,0,Male,0,0.0003424743,Greater than 45
1.0,0,0,0,0,-1.0,1,0.0,1,0,1,118,1,Male,1,0.9987884,Greater than 45
0.0,0,1,0,0,0.0,1,,4,0,0,917,0,Male,0,0.00035339477,Greater than 45
1.0,0,0,0,0,-1.0,1,,4,0,1,39,1,Male,1,0.9986424,Greater than 45
1.0,0,28,0,0,0.0,0,,1,0,0,1063,0,Male,0,0.00047968252,Greater than 45
92.0,0,0,0,0,733.0,1,,5,0,0,733,0,Male,0,0.0003855307,Greater than 45
1117.0,0,0,0,0,,3,,3,0,1,261,1,Male,1,0.9983759,Greater than 45
1.0,0,22,0,0,-1.0,10,,6,0,0,82,0,Male,0,0.008056887,Greater than 45
1.0,0,3,0,1,-1.0,10,,7,0,1,405,1,Male,1,0.99665475,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,837,0,Female,0,0.00024850358,Greater than 45
1.0,0,29,0,0,-1.0,0,,7,0,0,140,0,Male,0,0.0052842177,Greater than 45
1.0,0,2,0,0,0.0,0,,1,0,0,1056,0,Male,0,0.00037076866,Greater than 45
1.0,0,18,0,0,-1.0,7,,6,0,0,1055,0,Female,0,0.0003592308,Greater than 45
1.0,0,43,0,0,-1.0,10,0.0,6,0,1,47,1,Male,1,0.9986771,Greater than 45
1.0,0,0,0,0,-1.0,1,,4,0,0,1097,0,Male,0,0.00029503307,Greater than 45
0.0,0,1,0,0,0.0,0,,1,0,0,1146,0,Male,0,0.0004090924,Greater than 45
1.0,0,0,0,0,331.0,1,,1,0,0,331,0,Male,0,0.0026177708,Greater than 45
1.0,0,0,0,0,-1.0,2,,3,0,0,891,0,Male,0,0.00021142363,Greater than 45
1.0,0,67,0,0,-1.0,16,0.0,6,0,1,68,1,Male,1,0.9990778,Greater than 45
22.0,0,0,0,0,-22.0,1,,5,0,0,1030,0,Male,0,0.00037110195,Greater than 45
6.0,0,0,0,0,-6.0,0,0.0,3,0,1,561,1,Female,1,0.996662,Greater than 45
1.0,0,42,0,0,-1.0,8,,9,0,0,497,0,Female,1,0.0039705173,Greater than 45
1.0,0,0,0,0,-1.0,13,,1,0,1,139,1,Male,1,0.99855036,Greater than 45
1.0,0,0,0,0,-1.0,0,,1,0,0,1160,0,Male,0,0.00030992454,Greater than 45
1.0,0,73,0,0,-1.0,0,,1,0,0,348,0,Male,0,0.0028229698,Greater than 45
56.0,0,0,0,0,-56.0,30,,4,0,0,891,0,Male,0,0.00072347524,Greater than 45
0.0,0,0,0,0,0.0,5,1.0,8,0,0,38,1,Male,0,0.970547,Greater than 45
1.0,0,1,0,0,0.0,0,,1,0,0,894,0,Male,0,0.00029804226,Greater than 45
58.0,0,0,0,0,,2,,1,0,0,780,0,Male,0,0.00024805762,Greater than 45
1596.0,0,0,0,0,,2,,1,0,0,1123,0,Male,0,0.0004644981,Greater than 45
1.0,0,0,0,0,-1.0,1,,1,0,0,1092,0,Male,0,0.00030992454,Greater than 45
381.0,0,0,0,0,,4,,7,0,0,1065,0,Male,0,0.0004019578,Greater than 45
1.0,0,241,0,0,-1.0,33,0.0,9,0,1,302,1,Male,1,0.99880135,Greater than 45
